occ_date,occ_year,occ_month,occ_dow,occ_hour,occ_time_range,death,injuries,neighbourhood_158
2021-12-15,2021,December,Wednesday,16,Afternoon,0,0,Weston (113)
2021-12-15,2021,December,Wednesday,2,Night,0,0,Fenside-Parkwoods (150)
2021-12-17,2021,December,Friday,15,Afternoon,0,1,Junction-Wallace Emerson (171)
2021-12-18,2021,December,Saturday,22,Evening,0,0,Golfdale-Cedarbrae-Woburn (141)
2021-12-19,2021,December,Sunday,12,Afternoon,0,0,Golfdale-Cedarbrae-Woburn (141)
2021-12-21,2021,December,Tuesday,11,Morning,0,0,Moss Park (73)
2021-12-22,2021,December,Wednesday,16,Afternoon,0,1,Woburn North (142)
2021-12-23,2021,December,Thursday,21,Evening,1,0,Glenfield-Jane Heights (25)
2021-12-24,2021,December,Friday,21,Evening,1,0,Englemount-Lawrence (32)
2021-12-25,2021,December,Saturday,12,Afternoon,0,0,Rockcliffe-Smythe (111)
2021-12-25,2021,December,Saturday,11,Morning,0,0,Casa Loma (96)
2021-12-26,2021,December,Sunday,6,Morning,0,0,Downtown Yonge East (168)
2021-12-26,2021,December,Sunday,5,Night,0,0,Westminster-Branson (35)
2021-12-26,2021,December,Sunday,19,Evening,1,0,Rockcliffe-Smythe (111)
2021-12-28,2021,December,Tuesday,21,Evening,0,0,Birchcliffe-Cliffside (122)
2021-12-30,2021,December,Thursday,18,Evening,0,1,Long Branch (19)
2021-12-31,2021,December,Friday,23,Evening,0,0,Scarborough Village (139)
2022-01-02,2022,January,Sunday,3,Night,0,0,South Riverdale (70)
2022-01-02,2022,January,Sunday,17,Afternoon,1,0,Pelmo Park-Humberlea (23)
2022-01-03,2022,January,Monday,17,Afternoon,1,0,Humber Bay Shores (161)
2022-01-03,2022,January,Monday,20,Evening,2,1,Alderwood (20)
2022-01-04,2022,January,Tuesday,4,Night,0,1,Malvern West (145)
2022-01-05,2022,January,Wednesday,16,Afternoon,0,1,Malvern East (146)
2022-01-05,2022,January,Wednesday,22,Evening,0,1,Glenfield-Jane Heights (25)
2022-01-05,2022,January,Wednesday,3,Night,0,0,York University Heights (27)
2022-01-06,2022,January,Thursday,15,Afternoon,0,0,Dufferin Grove (83)
2022-01-06,2022,January,Thursday,20,Evening,0,0,Kennedy Park (124)
2022-01-07,2022,January,Friday,17,Afternoon,0,0,Moss Park (73)
2022-01-07,2022,January,Friday,22,Evening,0,1,Etobicoke City Centre (159)
2022-01-08,2022,January,Saturday,22,Evening,1,0,Rosedale-Moore Park (98)
2022-01-08,2022,January,Saturday,22,Evening,0,0,Black Creek (24)
2022-01-08,2022,January,Saturday,2,Night,0,0,Thorncliffe Park (55)
2022-01-09,2022,January,Sunday,22,Evening,0,1,Mount Olive-Silverstone-Jamestown (2)
2022-01-09,2022,January,Sunday,18,Evening,0,0,York University Heights (27)
2022-01-16,2022,January,Sunday,2,Night,0,0,Weston-Pelham Park (91)
2022-01-18,2022,January,Tuesday,2,Night,1,0,Elms-Old Rexdale (5)
2022-01-19,2022,January,Wednesday,23,Evening,1,0,Broadview North (57)
2022-01-21,2022,January,Friday,20,Evening,0,0,Parkwoods-O'Connor Hills (149)
2022-01-22,2022,January,Saturday,3,Night,0,1,Brookhaven-Amesbury (30)
2022-01-23,2022,January,Sunday,21,Evening,1,0,Yonge-Eglinton (100)
2022-01-28,2022,January,Friday,22,Evening,0,1,East End-Danforth (62)
2022-01-28,2022,January,Friday,15,Afternoon,0,0,Bendale-Glen Andrew (156)
2022-01-29,2022,January,Saturday,11,Morning,0,0,Rockcliffe-Smythe (111)
2022-01-29,2022,January,Saturday,19,Evening,0,1,Black Creek (24)
2022-01-30,2022,January,Sunday,23,Evening,0,0,L'Amoreaux West (147)
2022-01-30,2022,January,Sunday,22,Evening,0,0,Regent Park (72)
2022-01-31,2022,January,Monday,6,Morning,0,1,O'Connor-Parkview (54)
2022-02-01,2022,February,Tuesday,4,Night,0,0,Bridle Path-Sunnybrook-York Mills (41)
2022-02-01,2022,February,Tuesday,11,Morning,0,1,Glenfield-Jane Heights (25)
2022-02-02,2022,February,Wednesday,14,Afternoon,0,1,Moss Park (73)
2022-02-02,2022,February,Wednesday,23,Evening,0,1,L'Amoreaux West (147)
2022-02-04,2022,February,Friday,3,Night,0,2,Downsview (155)
2022-02-05,2022,February,Saturday,1,Night,0,0,Woburn North (142)
2022-02-05,2022,February,Saturday,20,Evening,0,1,Downtown Yonge East (168)
2022-02-06,2022,February,Sunday,4,Night,0,1,York University Heights (27)
2022-02-09,2022,February,Wednesday,23,Evening,0,0,South Riverdale (70)
2022-02-10,2022,February,Thursday,1,Night,0,0,Rockcliffe-Smythe (111)
2022-02-10,2022,February,Thursday,20,Evening,0,1,Weston-Pelham Park (91)
2022-02-11,2022,February,Friday,22,Evening,0,0,Old East York (58)
2022-02-12,2022,February,Saturday,17,Afternoon,0,0,Humber Summit (21)
2022-02-13,2022,February,Sunday,15,Afternoon,0,3,Oakridge (121)
2022-02-14,2022,February,Monday,15,Afternoon,1,0,Bendale-Glen Andrew (156)
2022-02-14,2022,February,Monday,17,Afternoon,0,1,York University Heights (27)
2022-02-14,2022,February,Monday,9,Morning,0,0,South Riverdale (70)
2022-02-15,2022,February,Tuesday,1,Night,0,0,South Eglinton-Davisville (174)
2022-02-16,2022,February,Wednesday,11,Morning,0,0,O'Connor-Parkview (54)
2022-02-17,2022,February,Thursday,15,Afternoon,1,0,Newtonbrook West (36)
2022-02-18,2022,February,Friday,23,Evening,0,0,Bayview Village (52)
2022-02-19,2022,February,Saturday,1,Night,1,0,Brookhaven-Amesbury (30)
2022-02-19,2022,February,Saturday,14,Afternoon,0,0,York University Heights (27)
2022-02-21,2022,February,Monday,5,Night,0,0,Morningside (135)
2022-02-21,2022,February,Monday,4,Night,0,0,York University Heights (27)
2022-02-22,2022,February,Tuesday,14,Afternoon,0,0,Bayview Village (52)
2022-02-23,2022,February,Wednesday,19,Evening,0,1,Black Creek (24)
2022-02-26,2022,February,Saturday,3,Night,0,1,Newtonbrook East (50)
2022-02-26,2022,February,Saturday,6,Morning,0,1,Wellington Place (164)
2022-02-27,2022,February,Sunday,3,Night,0,0,Downsview (155)
2022-02-27,2022,February,Sunday,21,Evening,0,1,Cliffcrest (123)
2022-02-28,2022,February,Monday,17,Afternoon,1,0,West Hill (136)
2022-03-01,2022,March,Tuesday,23,Evening,0,0,Fort York-Liberty Village (163)
2022-03-02,2022,March,Wednesday,22,Evening,0,0,Oakdale-Beverley Heights (154)
2022-03-06,2022,March,Sunday,14,Afternoon,0,0,Beechborough-Greenbrook (112)
2022-03-12,2022,March,Saturday,17,Afternoon,0,1,Weston (113)
2022-03-12,2022,March,Saturday,2,Night,0,0,Dorset Park (126)
2022-03-13,2022,March,Sunday,4,Night,0,0,Wellington Place (164)
2022-03-13,2022,March,Sunday,6,Morning,0,1,Kensington-Chinatown (78)
2022-03-14,2022,March,Monday,2,Night,0,0,Humber Bay Shores (161)
2022-03-14,2022,March,Monday,22,Evening,0,0,Wexford/Maryvale (119)
2022-03-14,2022,March,Monday,22,Evening,0,0,North Toronto (173)
2022-03-15,2022,March,Tuesday,2,Night,0,0,York University Heights (27)
2022-03-16,2022,March,Wednesday,3,Night,0,0,Newtonbrook East (50)
2022-03-17,2022,March,Thursday,8,Morning,0,0,Woburn North (142)
2022-03-17,2022,March,Thursday,23,Evening,0,0,Danforth (66)
2022-03-17,2022,March,Thursday,18,Evening,0,0,Greenwood-Coxwell (65)
2022-03-19,2022,March,Saturday,4,Night,0,0,Humewood-Cedarvale (106)
2022-03-19,2022,March,Saturday,13,Afternoon,0,0,Glenfield-Jane Heights (25)
2022-03-23,2022,March,Wednesday,22,Evening,0,0,Newtonbrook East (50)
2022-03-25,2022,March,Friday,23,Evening,0,0,Morningside Heights (144)
2022-03-27,2022,March,Sunday,2,Night,0,1,Mount Olive-Silverstone-Jamestown (2)
2022-03-28,2022,March,Monday,12,Afternoon,0,1,Guildwood (140)
2022-03-28,2022,March,Monday,20,Evening,0,0,Hillcrest Village (48)
2022-04-04,2022,April,Monday,19,Evening,0,0,Morningside (135)
2022-04-04,2022,April,Monday,22,Evening,0,0,Annex (95)
2022-04-07,2022,April,Thursday,17,Afternoon,1,0,North St.James Town (74)
2022-04-07,2022,April,Thursday,18,Evening,0,0,Elms-Old Rexdale (5)
2022-04-07,2022,April,Thursday,22,Evening,0,0,Pelmo Park-Humberlea (23)
2022-04-08,2022,April,Friday,18,Evening,0,0,Morningside (135)
2022-04-09,2022,April,Saturday,3,Night,0,0,Oakwood Village (107)
2022-04-09,2022,April,Saturday,15,Afternoon,0,1,York University Heights (27)
2022-04-09,2022,April,Saturday,19,Evening,1,0,Moss Park (73)
2022-04-09,2022,April,Saturday,1,Night,0,0,Briar Hill-Belgravia (108)
2022-04-10,2022,April,Sunday,22,Evening,0,0,Yorkdale-Glen Park (31)
2022-04-10,2022,April,Sunday,5,Night,0,0,Bay-Cloverhill (169)
2022-04-14,2022,April,Thursday,16,Afternoon,0,0,Kennedy Park (124)
2022-04-14,2022,April,Thursday,2,Night,0,0,Regent Park (72)
2022-04-15,2022,April,Friday,2,Night,0,1,Mount Olive-Silverstone-Jamestown (2)
2022-04-16,2022,April,Saturday,23,Evening,0,0,Eglinton East (138)
2022-04-16,2022,April,Saturday,23,Evening,0,0,Wexford/Maryvale (119)
2022-04-16,2022,April,Saturday,1,Night,0,5,Golfdale-Cedarbrae-Woburn (141)
2022-04-17,2022,April,Sunday,23,Evening,0,0,Fenside-Parkwoods (150)
2022-04-19,2022,April,Tuesday,22,Evening,0,0,Elms-Old Rexdale (5)
2022-04-19,2022,April,Tuesday,1,Night,0,0,South Riverdale (70)
2022-04-19,2022,April,Tuesday,5,Night,0,0,Mount Pleasant East (99)
2022-04-20,2022,April,Wednesday,4,Night,0,0,North St.James Town (74)
2022-04-21,2022,April,Thursday,12,Afternoon,0,0,Etobicoke West Mall (13)
2022-04-22,2022,April,Friday,15,Afternoon,0,0,York University Heights (27)
2022-04-23,2022,April,Saturday,5,Night,0,0,Dorset Park (126)
2022-04-25,2022,April,Monday,6,Morning,0,1,Danforth (66)
2022-04-27,2022,April,Wednesday,17,Afternoon,0,0,Moss Park (73)
2022-04-27,2022,April,Wednesday,4,Night,0,0,University (79)
2022-04-28,2022,April,Thursday,21,Evening,1,1,High Park-Swansea (87)
2022-04-29,2022,April,Friday,17,Afternoon,0,0,Thistletown-Beaumond Heights (3)
2022-04-30,2022,April,Saturday,9,Morning,0,1,Oakdale-Beverley Heights (154)
2022-04-30,2022,April,Saturday,17,Afternoon,1,1,Mount Olive-Silverstone-Jamestown (2)
2022-05-02,2022,May,Monday,1,Night,0,0,Humbermede (22)
2022-05-02,2022,May,Monday,23,Evening,0,0,Elms-Old Rexdale (5)
2022-05-03,2022,May,Tuesday,2,Night,0,0,Moss Park (73)
2022-05-03,2022,May,Tuesday,2,Night,0,1,Regent Park (72)
2022-05-06,2022,May,Friday,23,Evening,0,0,Malvern East (146)
2022-05-07,2022,May,Saturday,2,Night,1,1,Malvern East (146)
2022-05-09,2022,May,Monday,2,Night,0,1,West Rouge (143)
2022-05-09,2022,May,Monday,22,Evening,1,0,Oakdale-Beverley Heights (154)
2022-05-09,2022,May,Monday,16,Afternoon,0,0,Eglinton East (138)
2022-05-10,2022,May,Tuesday,21,Evening,0,0,Banbury-Don Mills (42)
2022-05-10,2022,May,Tuesday,21,Evening,0,1,Henry Farm (53)
2022-05-10,2022,May,Tuesday,22,Evening,0,0,Black Creek (24)
2022-05-12,2022,May,Thursday,11,Morning,0,1,Fenside-Parkwoods (150)
2022-05-12,2022,May,Thursday,22,Evening,0,0,Corso Italia-Davenport (92)
2022-05-14,2022,May,Saturday,16,Afternoon,0,0,Wexford/Maryvale (119)
2022-05-15,2022,May,Sunday,2,Night,0,0,Humbermede (22)
2022-05-15,2022,May,Sunday,22,Evening,0,0,Taylor-Massey (61)
2022-05-15,2022,May,Sunday,5,Night,0,0,Bendale-Glen Andrew (156)
2022-05-15,2022,May,Sunday,4,Night,0,0,Dorset Park (126)
2022-05-18,2022,May,Wednesday,18,Evening,0,0,Agincourt South-Malvern West (128)
2022-05-18,2022,May,Wednesday,23,Evening,0,0,Corso Italia-Davenport (92)
2022-05-21,2022,May,Saturday,2,Night,0,1,Banbury-Don Mills (42)
2022-05-22,2022,May,Sunday,13,Afternoon,0,0,Moss Park (73)
2022-05-22,2022,May,Sunday,21,Evening,0,2,South Riverdale (70)
2022-05-22,2022,May,Sunday,21,Evening,0,0,Broadview North (57)
2022-05-23,2022,May,Monday,23,Evening,0,0,Eringate-Centennial-West Deane (11)
2022-05-23,2022,May,Monday,22,Evening,0,1,Humber Summit (21)
2022-05-23,2022,May,Monday,17,Afternoon,0,0,Glenfield-Jane Heights (25)
2022-05-24,2022,May,Tuesday,17,Afternoon,0,0,Elms-Old Rexdale (5)
2022-05-24,2022,May,Tuesday,21,Evening,0,1,West Hill (136)
2022-05-25,2022,May,Wednesday,18,Evening,0,0,Princess-Rosethorn (10)
2022-05-27,2022,May,Friday,23,Evening,0,0,Humber Summit (21)
2022-05-28,2022,May,Saturday,2,Night,0,0,Downtown Yonge East (168)
2022-05-30,2022,May,Monday,1,Night,0,0,Rockcliffe-Smythe (111)
2022-06-01,2022,June,Wednesday,1,Night,0,0,Rockcliffe-Smythe (111)
2022-06-01,2022,June,Wednesday,2,Night,0,0,Humber Summit (21)
2022-06-02,2022,June,Thursday,3,Night,0,1,Henry Farm (53)
2022-06-02,2022,June,Thursday,22,Evening,0,1,North St.James Town (74)
2022-06-05,2022,June,Sunday,3,Night,1,0,Briar Hill-Belgravia (108)
2022-06-06,2022,June,Monday,10,Morning,0,1,High Park-Swansea (87)
2022-06-07,2022,June,Tuesday,22,Evening,0,0,Woburn North (142)
2022-06-07,2022,June,Tuesday,13,Afternoon,0,0,West Hill (136)
2022-06-08,2022,June,Wednesday,20,Evening,1,0,Golfdale-Cedarbrae-Woburn (141)
2022-06-08,2022,June,Wednesday,2,Night,0,1,Moss Park (73)
2022-06-10,2022,June,Friday,17,Afternoon,0,0,Black Creek (24)
2022-06-13,2022,June,Monday,17,Afternoon,0,0,Banbury-Don Mills (42)
2022-06-14,2022,June,Tuesday,3,Night,0,0,Old East York (58)
2022-06-15,2022,June,Wednesday,22,Evening,1,0,Lansing-Westgate (38)
2022-06-15,2022,June,Wednesday,23,Evening,0,0,Mount Olive-Silverstone-Jamestown (2)
2022-06-15,2022,June,Wednesday,5,Night,0,0,York University Heights (27)
2022-06-15,2022,June,Wednesday,22,Evening,0,1,Kennedy Park (124)
2022-06-16,2022,June,Thursday,7,Morning,0,0,Clairlea-Birchmount (120)
2022-06-17,2022,June,Friday,22,Evening,1,1,Humber Heights-Westmount (8)
2022-06-18,2022,June,Saturday,3,Night,0,1,Englemount-Lawrence (32)
2022-06-19,2022,June,Sunday,16,Afternoon,0,1,Yorkdale-Glen Park (31)
2022-06-19,2022,June,Sunday,20,Evening,0,4,Agincourt South-Malvern West (128)
2022-06-19,2022,June,Sunday,3,Night,0,0,Cliffcrest (123)
2022-06-19,2022,June,Sunday,16,Afternoon,1,0,Yorkdale-Glen Park (31)
2022-06-19,2022,June,Sunday,14,Afternoon,0,2,Rockcliffe-Smythe (111)
2022-06-21,2022,June,Tuesday,19,Evening,0,0,Golfdale-Cedarbrae-Woburn (141)
2022-06-22,2022,June,Wednesday,19,Evening,0,0,West Hill (136)
2022-06-22,2022,June,Wednesday,22,Evening,0,0,Mount Dennis (115)
2022-06-22,2022,June,Wednesday,23,Evening,0,0,Englemount-Lawrence (32)
2022-06-23,2022,June,Thursday,20,Evening,0,1,Elms-Old Rexdale (5)
2022-06-23,2022,June,Thursday,7,Morning,0,0,Edenbridge-Humber Valley (9)
2022-06-23,2022,June,Thursday,23,Evening,0,0,Wexford/Maryvale (119)
2022-06-25,2022,June,Saturday,17,Afternoon,0,0,St Lawrence-East Bayfront-The Islands
2022-06-27,2022,June,Monday,20,Evening,0,1,Flemingdon Park (44)
2022-06-27,2022,June,Monday,3,Night,0,0,Yorkdale-Glen Park (31)
2022-06-28,2022,June,Tuesday,15,Afternoon,0,0,Taylor-Massey (61)
2022-06-28,2022,June,Tuesday,1,Night,0,6,Dorset Park (126)
2022-06-30,2022,June,Thursday,12,Afternoon,0,1,Bendale South (157)
2022-07-03,2022,July,Sunday,10,Morning,0,0,Edenbridge-Humber Valley (9)
2022-07-06,2022,July,Wednesday,21,Evening,0,0,Kingsview Village-The Westway (6)
2022-07-07,2022,July,Thursday,18,Evening,1,0,Woodbine Corridor (64)
2022-07-07,2022,July,Thursday,3,Night,0,1,Black Creek (24)
2022-07-07,2022,July,Thursday,1,Night,0,0,West Rouge (143)
2022-07-08,2022,July,Friday,18,Evening,0,0,Eglinton East (138)
2022-07-09,2022,July,Saturday,3,Night,0,0,Roncesvalles (86)
2022-07-09,2022,July,Saturday,18,Evening,0,2,Don Valley Village (47)
2022-07-09,2022,July,Saturday,8,Morning,0,0,Blake-Jones (69)
2022-07-10,2022,July,Sunday,23,Evening,0,0,Willowridge-Martingrove-Richview (7)
2022-07-14,2022,July,Thursday,22,Evening,0,0,Thistletown-Beaumond Heights (3)
2022-07-16,2022,July,Saturday,19,Evening,1,0,St Lawrence-East Bayfront-The Islands
2022-07-17,2022,July,Sunday,3,Night,1,1,Wellington Place (164)
2022-07-17,2022,July,Sunday,20,Evening,0,1,East End-Danforth (62)
2022-07-19,2022,July,Tuesday,4,Night,0,1,Wychwood (94)
2022-07-22,2022,July,Friday,2,Night,0,0,Annex (95)
2022-07-24,2022,July,Sunday,7,Morning,0,0,Regent Park (72)
2022-07-24,2022,July,Sunday,4,Night,0,0,High Park-Swansea (87)
2022-07-25,2022,July,Monday,20,Evening,0,0,Black Creek (24)
2022-07-25,2022,July,Monday,14,Afternoon,0,0,St Lawrence-East Bayfront-The Islands
2022-07-26,2022,July,Tuesday,1,Night,0,0,Englemount-Lawrence (32)
2022-07-26,2022,July,Tuesday,2,Night,0,1,Weston-Pelham Park (91)
2022-07-26,2022,July,Tuesday,2,Night,0,0,Corso Italia-Davenport (92)
2022-07-28,2022,July,Thursday,23,Evening,0,1,West Humber-Clairville (1)
2022-07-29,2022,July,Friday,2,Night,0,0,Milliken (130)
2022-07-29,2022,July,Friday,1,Night,0,1,Cliffcrest (123)
2022-07-29,2022,July,Friday,2,Night,0,0,Victoria Village (43)
2022-07-30,2022,July,Saturday,2,Night,0,1,Agincourt North (129)
2022-08-02,2022,August,Tuesday,20,Evening,0,1,Clairlea-Birchmount (120)
2022-08-02,2022,August,Tuesday,20,Evening,0,0,Rockcliffe-Smythe (111)
2022-08-03,2022,August,Wednesday,1,Night,0,0,Church-Wellesley (167)
2022-08-03,2022,August,Wednesday,4,Night,0,0,Wexford/Maryvale (119)
2022-08-03,2022,August,Wednesday,16,Afternoon,0,0,Black Creek (24)
2022-08-07,2022,August,Sunday,3,Night,0,1,Malvern East (146)
2022-08-09,2022,August,Tuesday,3,Night,1,1,Weston (113)
2022-08-09,2022,August,Tuesday,11,Morning,0,1,Trinity-Bellwoods (81)
2022-08-11,2022,August,Thursday,20,Evening,0,1,Thorncliffe Park (55)
2022-08-12,2022,August,Friday,20,Evening,0,0,Playter Estates-Danforth (67)
2022-08-13,2022,August,Saturday,3,Night,0,0,West Humber-Clairville (1)
2022-08-13,2022,August,Saturday,14,Afternoon,0,0,Bayview Village (52)
2022-08-14,2022,August,Sunday,4,Night,0,0,Morningside (135)
2022-08-14,2022,August,Sunday,3,Night,0,1,Bendale-Glen Andrew (156)
2022-08-15,2022,August,Monday,21,Evening,0,0,Oakdale-Beverley Heights (154)
2022-08-15,2022,August,Monday,12,Afternoon,0,0,Rockcliffe-Smythe (111)
2022-08-16,2022,August,Tuesday,21,Evening,0,0,Oakdale-Beverley Heights (154)
2022-08-16,2022,August,Tuesday,1,Night,0,0,Clairlea-Birchmount (120)
2022-08-16,2022,August,Tuesday,1,Night,0,1,Golfdale-Cedarbrae-Woburn (141)
2022-08-17,2022,August,Wednesday,13,Afternoon,0,0,O'Connor-Parkview (54)
2022-08-18,2022,August,Thursday,23,Evening,0,0,Briar Hill-Belgravia (108)
2022-08-18,2022,August,Thursday,11,Morning,1,0,Oakdale-Beverley Heights (154)
2022-08-19,2022,August,Friday,20,Evening,0,1,Eglinton East (138)
2022-08-21,2022,August,Sunday,3,Night,0,0,Golfdale-Cedarbrae-Woburn (141)
2022-08-22,2022,August,Monday,3,Night,0,1,Wellington Place (164)
2022-08-23,2022,August,Tuesday,1,Night,0,0,Downtown Yonge East (168)
2022-08-26,2022,August,Friday,22,Evening,0,0,Black Creek (24)
2022-08-26,2022,August,Friday,19,Evening,0,0,East L'Amoreaux (148)
2022-08-27,2022,August,Saturday,15,Afternoon,0,0,Glenfield-Jane Heights (25)
2022-08-27,2022,August,Saturday,1,Night,0,0,Lansing-Westgate (38)
2022-08-27,2022,August,Saturday,5,Night,0,0,Glenfield-Jane Heights (25)
2022-08-29,2022,August,Monday,1,Night,0,0,Glenfield-Jane Heights (25)
2022-09-02,2022,September,Friday,17,Afternoon,0,0,Briar Hill-Belgravia (108)
2022-09-03,2022,September,Saturday,5,Night,0,1,Briar Hill-Belgravia (108)
2022-09-03,2022,September,Saturday,3,Night,0,1,Wellington Place (164)
2022-09-06,2022,September,Tuesday,2,Night,0,0,Brookhaven-Amesbury (30)
2022-09-08,2022,September,Thursday,9,Morning,0,0,Agincourt South-Malvern West (128)
2022-09-09,2022,September,Friday,23,Evening,0,0,Briar Hill-Belgravia (108)
2022-09-10,2022,September,Saturday,1,Night,0,1,Pelmo Park-Humberlea (23)
2022-09-10,2022,September,Saturday,21,Evening,0,0,Fort York-Liberty Village (163)
2022-09-10,2022,September,Saturday,3,Night,0,0,Briar Hill-Belgravia (108)
2022-09-10,2022,September,Saturday,21,Evening,0,1,East Willowdale (152)
2022-09-11,2022,September,Sunday,5,Night,0,1,Yonge-Bay Corridor (170)
2022-09-11,2022,September,Sunday,1,Night,0,2,Dufferin Grove (83)
2022-09-11,2022,September,Sunday,7,Morning,0,1,Willowridge-Martingrove-Richview (7)
2022-09-12,2022,September,Monday,2,Night,0,3,Wellington Place (164)
2022-09-13,2022,September,Tuesday,1,Night,0,0,Mimico-Queensway (160)
2022-09-13,2022,September,Tuesday,4,Night,0,0,Ionview (125)
2022-09-14,2022,September,Wednesday,2,Night,0,0,Mount Dennis (115)
2022-09-15,2022,September,Thursday,19,Evening,0,0,Weston (113)
2022-09-15,2022,September,Thursday,10,Morning,0,0,Leaside-Bennington (56)
2022-09-15,2022,September,Thursday,20,Evening,1,1,Humber Bay Shores (161)
2022-09-16,2022,September,Friday,21,Evening,0,1,Cliffcrest (123)
2022-09-16,2022,September,Friday,22,Evening,0,1,Yorkdale-Glen Park (31)
2022-09-17,2022,September,Saturday,1,Night,0,0,East L'Amoreaux (148)
2022-09-17,2022,September,Saturday,5,Night,0,0,Rexdale-Kipling (4)
2022-09-18,2022,September,Sunday,22,Evening,0,0,Oakwood Village (107)
2022-09-18,2022,September,Sunday,7,Morning,0,1,Bendale-Glen Andrew (156)
2022-09-18,2022,September,Sunday,4,Night,0,1,Kensington-Chinatown (78)
2022-09-21,2022,September,Wednesday,21,Evening,0,0,Oakwood Village (107)
2022-09-21,2022,September,Wednesday,22,Evening,0,1,Fort York-Liberty Village (163)
2022-09-21,2022,September,Wednesday,15,Afternoon,1,0,Eglinton East (138)
2022-09-24,2022,September,Saturday,19,Evening,0,0,Malvern West (145)
2022-09-27,2022,September,Tuesday,14,Afternoon,0,1,Humber Summit (21)
2022-09-28,2022,September,Wednesday,15,Afternoon,0,1,Woburn North (142)
2022-09-30,2022,September,Friday,22,Evening,0,1,Woburn North (142)
2022-09-30,2022,September,Friday,13,Afternoon,0,0,Eglinton East (138)
2022-10-01,2022,October,Saturday,22,Evening,0,0,Golfdale-Cedarbrae-Woburn (141)
2022-10-02,2022,October,Sunday,6,Morning,0,1,Bayview Village (52)
2022-10-04,2022,October,Tuesday,3,Night,0,0,Lawrence Park North (105)
2022-10-04,2022,October,Tuesday,22,Evening,0,0,Glenfield-Jane Heights (25)
